facility_name,state,city,street,postal_code,full_address,phone,website,category,subtypes,google_rating,google_reviews,photo_url,google_maps_url,latitude,longitude,source,shared_room_price,private_room_price,last_verified_date
Graceville Senior Care Centre 美好疗养中心,Johor,Muar,"KT 61, Kampung Tengah, Jalan Sungai Abong",84000,"KT 61, Kampung Tengah, Jalan Sungai Abong, 84000 Muar, Johor",+60 12-611 9093,,Aged care,"Nursing home, Adult day care center, Day care center, Aged Care Service, Physical therapist, Rehabilitation center, Retirement community, Retirement home, Senior citizen center",4.8,9.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIUQvUapy5zIOFrfL-ha3hkdKevUPi_WoxKUEgz5fVsX5egO3tWcl1K502mj2Xoa9O_vW1eivxojfhr_1PumN6ahAF852jzNA0gQi_O-pFRPnExZwGdyXAztJ3_NnBebCXFAk=w800-h500-k-no,"https://www.google.com/maps/place/Graceville+Senior+Care+Centre+%E7%BE%8E%E5%A5%BD%E7%96%97%E5%85%BB%E4%B8%AD%E5%BF%83/@2.0642373,102.6009954,14z/data=!4m8!1m2!2m1!1sGraceville+Senior+Care+Centre+%E7%BE%8E%E5%A5%BD%E7%96%97%E5%85%BB%E4%B8%AD%E5%BF%83!3m4!1s0x31d1b83831cabe5b:0xb79e8d296d4e6d3b!8m2!3d2.0642373!4d102.6009954",2.0642373,102.6009954,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Graceville Care Centre 美好疗养中心 (Sungai Mati),Johor,Sungai Mati,"99, Taman Cerah Indah",84400,"99, Taman Cerah Indah, Kampung Rawang, 84400 Sungai Mati, Johor",+60 12-611 9093,,Senior citizen center,"Nursing home, Senior citizen center, Retirement home",,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwC349KRy5T2MCmilfB94nCstnw9hLz8dKJZ4Si_mRVsVkrwXyfKac9ynwMyWXuwZSZoyDiMJ0zZ2fW5VkAQ6xfEPZu4ObxjeljRMVYNtq4Y6ELg9AjC_opNsQG8P72xSFWAJLRw=w800-h500-k-no,"https://www.google.com/maps/place/Graceville+Care+Centre+%E7%BE%8E%E5%A5%BD%E7%96%97%E5%85%BB%E4%B8%AD%E5%BF%83+%28Sungai+Mati%29/@2.1130788,102.5512522,14z/data=!4m8!1m2!2m1!1sGraceville+Care+Centre+%E7%BE%8E%E5%A5%BD%E7%96%97%E5%85%BB%E4%B8%AD%E5%BF%83+%28Sungai+Mati%29!3m4!1s0x31d1b9a569a4b2a7:0x592131c0835a3dc!8m2!3d2.1130788!4d102.5512522",2.1130788,102.5512522,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Wcc WoundCare & Nursing Centre,Johor,Muar,No 17 Jalan Marin 5/1 Taman Marin,84000,"No 17 Jalan Marin 5/1 Taman Marin, Taman Sungai Abong, 84000 Muar, Johor Darul Ta'zim",+60 13-379 4428,,Nursing home,Nursing home,5.0,1.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHvIjUh3qJEQ-4PVeaQJm0FZUbgzJQMmHqx2bNG_t9BuokeQjFruCkqppsdsn2pD81y1wsaB7cjXfoQmIjKG_PVnd27l_G5pZcf7TgN9r8tmIr2dVKjXL-MPuQSiQOhe3V11JfXw=w800-h500-k-no,"https://www.google.com/maps/place/Wcc+WoundCare+%26+Nursing+Centre/@2.0633962,102.5937467,14z/data=!4m8!1m2!2m1!1sWcc+WoundCare+%26+Nursing+Centre!3m4!1s0x31d1b97c9da8469d:0x11bc0cbae2880ab9!8m2!3d2.0633962!4d102.5937467",2.0633962,102.5937467,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Green Acres Home Care Centre- Managed By Green Acres Residence Care (Group) Sdn. Bhd.,Johor,Johor Bahru,"2A & 2B, Jalan Intan",80300,"2A & 2B, Jalan Intan, Kim Teng Park, 80300 Johor Bahru, Johor Darul Ta'zim",+60 11-5991 9916,https://www.greenacreshome.com/,Nursing home,Nursing home,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K91aopktFMaj30fUCh9zMg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=193.20331&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Green+Acres+Home+Care+Centre-+Managed+By+Green+Acres+Residence+Care+%28Group%29+Sdn.+Bhd./@1.468122,103.7632869,14z/data=!4m8!1m2!2m1!1sGreen+Acres+Home+Care+Centre-+Managed+By+Green+Acres+Residence+Care+%28Group%29+Sdn.+Bhd.!3m4!1s0x31da130678e8b3a7:0x71bf7af2878d8992!8m2!3d1.468122!4d103.7632869",1.468122,103.7632869,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Ummi Naura Care Centre,Johor,Muar,"19, Jalan Murni 15",84000,"19, Jalan Murni 15, Taman Putera Murni, 84000 Muar, Johor Darul Ta'zim",+60 13-979 6861,http://umminauracarecentre.wordpress.com/,Nursing home,Nursing home,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgb_sn4PFpjULjdlVETaxw6-O4n9K_IayaRJ5Ssh6NoM9Buf5xDLuZskFnNTA20AqO9TPZVXemvxK6BMPzm3jEJng4X9TFDp7REVgrl3keCgFMH9pGS-_VngqhhN5v4Wefr0d9Jw=w800-h500-k-no,"https://www.google.com/maps/place/Ummi+Naura+Care+Centre/@2.0648796,102.5795522,14z/data=!4m8!1m2!2m1!1sUmmi+Naura+Care+Centre!3m4!1s0x31d1b9d301865c1f:0x6b61b59d116a7bec!8m2!3d2.0648796!4d102.5795522",2.0648796,102.5795522,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Lee Nursing Home,Johor,Muar,"1808, J31",84000,"1808, J31, Taman Sri Maharani, 84000 Muar, Johor Darul Ta'zim",+60 12-787 1461,,Nursing home,Nursing home,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-xVC1SouAoEGf9rGKUGMrw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=316.1497&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Lee+Nursing+Home/@2.0386283,102.5712683,14z/data=!4m8!1m2!2m1!1sLee+Nursing+Home!3m4!1s0x31d1b90b9fc7ee61:0x5e3962237a00947!8m2!3d2.0386283!4d102.5712683",2.0386283,102.5712683,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Pusat Sri Kenangan,Johor,Bukit Pasir,"No. 4475, Kampung Tengah Sungai Terap, Johor",84300,"No. 4475, Kampung Tengah Sungai Terap, Johor, 84300 Bukit Pasir",+60 6-954 2489,,Nursing home,Nursing home,,,,"https://www.google.com/maps/place/Pusat+Sri+Kenangan/@2.148053,102.6488498,14z/data=!4m8!1m2!2m1!1sPusat+Sri+Kenangan!3m4!1s0x31d1c8ebb5658139:0x593c2307965fc82b!8m2!3d2.148053!4d102.6488498",2.148053,102.6488498,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
麻坡养心院,Johor,Muar,"Muar、Dearah muar, LOT 4162, Mukim",84000,"Muar、Dearah muar, LOT 4162, Mukim, Taman Bakariah, 84000 Muar, Johor",,https://www.facebook.com/share/13nx3m6WB9/%3Fmibextid%3DLQQJ4d,Nursing home,Nursing home,5.0,1.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcCt_NUrS6pm94gcd0GI6f1U04B3n3XWcKtq7oBKYZay8Zi4qck6En3SBoQedTZXbcYffQcfXJWsqAgOW6NSbcSTzJOZECW8T3aBLibGDBzYk-0Xv7M5XYNEAgo35qqLvlgYXcLg=w800-h500-k-no,"https://www.google.com/maps/place/%E9%BA%BB%E5%9D%A1%E5%85%BB%E5%BF%83%E9%99%A2/@2.0685249999999997,102.5684752,14z/data=!4m8!1m2!2m1!1s%E9%BA%BB%E5%9D%A1%E5%85%BB%E5%BF%83%E9%99%A2!3m4!1s0x31d1b9002a367ee9:0x72c9dacf6f184bb8!8m2!3d2.0685249999999997!4d102.5684752",2.068525,102.5684752,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Elders Home Care Centre,Melaka,Malacca,"5219, Jalan Taman Muhibbah",75200,"5219, Jalan Taman Muhibbah, Taman Muhibbah, 75200 Melaka",+60 17-988 1948,http://www.eldershome.com.my/,Nursing home,Nursing home,5.0,21.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGF7vP8yV_OTPpRc1v4-NA01ZX8zhnmupElzyKXi4BXVavLZIOVuqH3G4azpK63N1bZNIPYjlzVf2h27TBIHspwLrgies0oX_TniYFcWKWESVamdY2_98FVMO2TtdFseOb8kWql=w800-h500-k-no,"https://www.google.com/maps/place/Elders+Home+Care+Centre/@2.2213761,102.19081589999999,14z/data=!4m8!1m2!2m1!1sElders+Home+Care+Centre!3m4!1s0x31d1f0e61e832769:0x846404ac26475cc3!8m2!3d2.2213761!4d102.19081589999999",2.2213761,102.1908159,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Cozzi Confinement Center | Muar 娘家精致月子中心,Johor,Muar,1A,84000,"1A, Taman Jaya Baru, 84000 Muar, Johor",+60 12-712 6705,https://cozziconfinement.com.my/,Nursing home,Nursing home,3.7,3.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEYQGO3zwqYZKZfUyWKlI8kIkfr2QXG0Ff-p_vhwATgw0yWSMF4yYx-INedQ_UtswpJl-N5li_X23-CduorBXDVYyBLO_IOsnm5Ba0snWNbWwAtEglxMfTs_RePniPcNFkCvmJp=w800-h500-k-no,"https://www.google.com/maps/place/Cozzi+Confinement+Center+%7C+Muar+%E5%A8%98%E5%AE%B6%E7%B2%BE%E8%87%B4%E6%9C%88%E5%AD%90%E4%B8%AD%E5%BF%83/@2.0509687,102.6076683,14z/data=!4m8!1m2!2m1!1sCozzi+Confinement+Center+%7C+Muar+%E5%A8%98%E5%AE%B6%E7%B2%BE%E8%87%B4%E6%9C%88%E5%AD%90%E4%B8%AD%E5%BF%83!3m4!1s0x31d1b9909b001951:0x54e3e8895565f042!8m2!3d2.0509687!4d102.6076683",2.0509687,102.6076683,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Gold Care Nursing Home Centre,Selangor,Batu Caves,"81, Jalan Sri Selayang",68100,"81, Jalan Sri Selayang, Taman Sri Selayang, 68100 Batu Caves, Selangor",+60 11-3310 9642,http://goldcarenursinghome.com/,Nursing home,Nursing home,5.0,33.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEjgXjKaDFKjQCs8DM66GugdC2nw9WWwUKbuWIc-Rk8M3Twoecq2K37_xJQ5CQ_rCOcSTAg6a8Pdl1T-DGoTN1uxeIMDF9jZCZb49nRF6Nk0VioODUCupJpew7JPLOXoyrLayJmUQ=w800-h500-k-no,"https://www.google.com/maps/place/Gold+Care+Nursing+Home+Centre/@3.2364881999999997,101.67180979999999,14z/data=!4m8!1m2!2m1!1sGold+Care+Nursing+Home+Centre!3m4!1s0x31cc47c0e5d186eb:0xb4ad59c387e80f45!8m2!3d3.2364881999999997!4d101.67180979999999",3.2364882,101.6718098,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
BIGTREE Medicare & Nursing Home,Melaka,Malacca,"1, Jalan Pinggiran Kota Laksamana Pusat Perniagaan Kota Laksamana Jaya",75200,"1, Jalan Pinggiran Kota Laksamana Pusat Perniagaan Kota Laksamana Jaya, 75200 Melaka",+60 12-685 5103,https://www.bigtree.care/,Nursing home,"Nursing home, Assisted living facility, Rehabilitation center",4.5,34.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEy0ep7efPKe-m3qPOxoDV1VhJ8FFfQZh-q1KffceHxS7ROy-o_PMLlH81fuVl4sYJBclUrpdiOHhLGypOFOOlrnX3Cq-g9bAAZkj2oprsOTf6U7OBbqNg6xCIIHSZKhUpVqiR6=w800-h500-k-no,"https://www.google.com/maps/place/BIGTREE+Medicare+%26+Nursing+Home/@2.1983302,102.2363879,14z/data=!4m8!1m2!2m1!1sBIGTREE+Medicare+%26+Nursing+Home!3m4!1s0x31d1f196bcee5943:0x992c08d3a68c3f07!8m2!3d2.1983302!4d102.2363879",2.1983302,102.2363879,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Pusat Sri Kenangan,Johor,Muar,"No. 7490, Jalan Sungai Abong",84000,"No. 7490, Jalan Sungai Abong, 84000 Muar, Johor Darul Ta'zim",+60 6-953 9098,,Nursing home,Nursing home,1.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZKKw1NTY-8GwWGAymkYPWA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=251.43542&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Pusat+Sri+Kenangan/@2.059955,102.59518899999999,14z/data=!4m8!1m2!2m1!1sPusat+Sri+Kenangan!3m4!1s0x31d1b8497d6f4095:0x40275e07c6eea96a!8m2!3d2.059955!4d102.59518899999999",2.059955,102.595189,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
WCC Home care Muar,Johor,Muar,,84000,"Taman Utama Satu, 84000 Muar, Johor",,,Nursing home,Nursing home,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9Bg4quMncqlDk0uOVNkaXg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=125.726204&pitch=0&thumbfov=100,"https://www.google.com/maps/place/WCC+Home+care+Muar/@2.0529934,102.5726935,14z/data=!4m8!1m2!2m1!1sWCC+Home+care+Muar!3m4!1s0x31d1b9e6b1d8299d:0xef14b773bfe20681!8m2!3d2.0529934!4d102.5726935",2.0529934,102.5726935,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Mintygreen Premium Nursing & Rehabilitation (Relau),Penang,Bayan Lepas,"1-1-9, Imperial Grande, Persiaran Relau",11900,"1-1-9, Imperial Grande, Persiaran Relau, Kampung Darat, 11900 Bayan Lepas, Pulau Pinang",+60 18-205 2528,https://www.mintygreen-wellness.com/,Nursing home,Nursing home,4.9,52.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDRHKcKwKX9aU001RJnxedQcHhGcC9obxjvEx6FM204-e17USCIkGtEGxlOWYMjt7MNJ2HiRWyetQe5692TDr1Qvl4ed2F4d9zwbG6E1TNvBydHEWB4BOSyLcze6sOmXqx86Th=w800-h500-k-no,"https://www.google.com/maps/place/Mintygreen+Premium+Nursing+%26+Rehabilitation+%28Relau%29/@5.337172799999999,100.2723711,14z/data=!4m8!1m2!2m1!1sMintygreen+Premium+Nursing+%26+Rehabilitation+%28Relau%29!3m4!1s0x304ac1d03b0b7bcf:0x159eb04d38fd4d61!8m2!3d5.337172799999999!4d100.2723711",5.337172799999999,100.2723711,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Old Shepherd Care Centre,Melaka,Malacca,"46 & 48, Jalan KPKS 3",75200,"46 & 48, Jalan KPKS 3, Kompleks Perniagaan Kota Syahbandar, 75200 Melaka",+60 17-909 9252,,Nursing home,Nursing home,4.9,35.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGx3I8-qu514RTcoRSEil8gD0yE6wHYpSZ7w8o3nnLMvHsrETsA1Pn6dhb19-TrPB9jJCSeP-32IK8DX2SMFZqUkXgHB7Kd0MtUd5CFHJqV0fyPrgHJ60m5D35hyUgGWSDXx9ut=w800-h500-k-no,"https://www.google.com/maps/place/Old+Shepherd+Care+Centre/@2.1967692999999997,102.2317291,14z/data=!4m8!1m2!2m1!1sOld+Shepherd+Care+Centre!3m4!1s0x31d1f181b3b001a1:0x730579c87b4bd89a!8m2!3d2.1967692999999997!4d102.2317291",2.1967693,102.2317291,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Lilly Loving Hut Home Care,Johor,Batu Pahat,"4A, Jalan Resak",83000,"4A, Jalan Resak, Taman Batu Pahat, 83000 Batu Pahat, Johor Darul Ta'zim",+60 13-781 2289,,Rumah Penjagaan,Nursing home,4.3,7.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHf3k8087DzkauNyK2QppWDJhht2s9xQn-Lu60vY_a1bw7RK9k3oizonHSVeYfcZzfAtfYR__hgT3569a0XF4fzfZY7WBGEsM2YAb3KAtVOm5ajy-CqVuA4SCQA-JoZbgdFePpONg=w800-h500-k-no,"https://www.google.com/maps/place/Lilly+Loving+Hut+Home+Care/@1.8628246,102.9311711,14z/data=!4m8!1m2!2m1!1sLilly+Loving+Hut+Home+Care!3m4!1s0x31d051a8a15b04c5:0x745169850e2f4ac4!8m2!3d1.8628246!4d102.9311711",1.8628246,102.9311711,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Healthlife Old Folks Home,Johor,Batu Pahat,"No. 85-4, Jalan Haji Basir, Jalan Kluang, Johor",83000,"No. 85-4, Jalan Haji Basir, Jalan Kluang, Johor, 83000 Batu Pahat",+60 19-769 9129,http://www.aixinliauyang.yolasite.com/https://www.facebook.com/AiXinLiaoYangZhongXin,Nursing home,Nursing home,5.0,1.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFaRzQG5Au1YLamrn9nhk5y7o0VZhx1Fc88Vtu6z2K_mavOShse-zP3JM_Q579xHOp8kp8UUBf1_VQ_-wNXz9MY6H4Nf9vQkuqidScqCNq9gMCE4AN8R4iFrfhIJuqPmV1KWkLVNHR7eBjP=w800-h500-k-no,"https://www.google.com/maps/place/Healthlife+Old+Folks+Home/@1.8482216999999999,102.9403421,14z/data=!4m8!1m2!2m1!1sHealthlife+Old+Folks+Home!3m4!1s0x31d056d920901a85:0xf3371b205d2d1a36!8m2!3d1.8482216999999999!4d102.9403421",1.8482217,102.9403421,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Old Friends Care Center,Johor,Batu Pahat,"38, Jalan Keembong",83000,"38, Jalan Keembong, Taman Perdana, 83000 Batu Pahat, Johor Darul Ta'zim",+60 13-466 6966,,Nursing home,Nursing home,5.0,1.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvqox-xLfD348lPPHO42HmoSyFUwvAB6uA7ll_9YH6OzDMbCSBx0pR_ewfuj7KHUXPsyvG-FbsE8xV2Y4xa1mhgrE9jQs10wwoJpmgqqfibLUAwBwkHjyQuD7fkL9Y00wuI4KrwltPTO4=w800-h500-k-no,"https://www.google.com/maps/place/Old+Friends+Care+Center/@1.8491764,102.951151,14z/data=!4m8!1m2!2m1!1sOld+Friends+Care+Center!3m4!1s0x31d057003acdef15:0xb3ed1e14c1aa5e1c!8m2!3d1.8491764!4d102.951151",1.8491764,102.951151,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Caring Nursing Home,Johor,Batu Pahat,"46, Jalan Perdana",83000,"46, Jalan Perdana, Taman Bukit Perdana 2, 83000 Batu Pahat, Johor Darul Ta'zim",+60 7-435 2388,,Nursing home,Nursing home,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R-wX015TxWwxKc1hiuMhKg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=349.73663&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Caring+Nursing+Home/@1.8437109999999999,102.954467,14z/data=!4m8!1m2!2m1!1sCaring+Nursing+Home!3m4!1s0x31d05722c8e90bf9:0xb874c07def349571!8m2!3d1.8437109999999999!4d102.954467",1.843711,102.954467,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Pusat Jagaan Warga Tua Hayati Care Centre,Johor,Batu Pahat,"8, Jalan Bintang 4",83000,"8, Jalan Bintang 4, Taman Koperasi Bahagia, 83000 Batu Pahat, Johor Darul Ta'zim",+60 11-7023 3470,,Nursing home,Nursing home,4.9,15.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGz6W81iu_68E3Fp1hWD6Qa3o9V3Z_Xlj29T1LZUiyH_VdBwf0MD8pgF2ZiRM_b2ynjL90Js7foqq_yt-65bHoZ8BDqUPRdG1rpE3MSKfscBoFd9-kunmxVFpuDIKBHrq283hXmsJF2JN41=w800-h500-k-no,"https://www.google.com/maps/place/Pusat+Jagaan+Warga+Tua+Hayati+Care+Centre/@1.8619166999999999,102.94929909999999,14z/data=!4m8!1m2!2m1!1sPusat+Jagaan+Warga+Tua+Hayati+Care+Centre!3m4!1s0x31d05100660a5421:0x66e0a053c4842402!8m2!3d1.8619166999999999!4d102.94929909999999",1.8619167,102.9492991,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Golden Age Care Centre Batu Pahat,Johor,Batu Pahat,"Lot 7887, Jalan Bukit Pasir",83000,"Lot 7887, Jalan Bukit Pasir, Bukit Pasir, 83000 Batu Pahat, Johor Darul Ta'zim",+60 12-771 1083,https://www.gacc.com.my/index,Nursing home,"Nursing home, Retirement home, Senior citizen center",1.3,3.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEoNnK2wyyABeVm0vGCUVmLwVUExmKkyFQFq_q6LiGNIFsKxPZoDzYRm9zrmRhbn7wGfwq1fKlS_2HjKhIDwovp2-Kz5VKJbZ2uaqJmxWebjcQynwZM0sR6HaPWvemKzyELzCdp=w800-h500-k-no,"https://www.google.com/maps/place/Golden+Age+Care+Centre+Batu+Pahat/@1.8783413,102.94491169999999,14z/data=!4m8!1m2!2m1!1sGolden+Age+Care+Centre+Batu+Pahat!3m4!1s0x31d051e382731941:0xd3aef10a9edef272!8m2!3d1.8783413!4d102.94491169999999",1.8783413,102.9449117,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Adam & Eve Care Centre,Johor,Batu Pahat,Jalan Lim Yew Leong,83000,"Jalan Lim Yew Leong, Taman Limpoon, 83000 Batu Pahat, Johor Darul Ta'zim",+60 19-666 9941,,Nursing home,Nursing home,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SZ4eQMmPqGKkL8bKm8lO7w&cb_client=search.gws-prod.gps&w=800&h=500&yaw=56.607555&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Adam+%26+Eve+Care+Centre/@1.8493727,102.945616,14z/data=!4m8!1m2!2m1!1sAdam+%26+Eve+Care+Centre!3m4!1s0x31d05700566e5327:0x7eee5705446c2a12!8m2!3d1.8493727!4d102.945616",1.8493727,102.945616,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Pusat Jagaan Wargatua Parit Bilal,Johor,Batu Pahat,"POS 8A, JALAN BATU 3 1, 4",83000,"POS 8A, JALAN BATU 3 1, 4, Parit Bilal, 83000 Batu Pahat, Johor",+60 11-1682 6865,https://www.facebook.com/profile.php%3Fid%3D100063647223251,Nursing home,Nursing home,5.0,1.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFCIh_F9X3xFU3wwBISwEEZjybf2ysVUFA5yaCGOWntX4ejKdXHlaPsTwDRm8zpFkuSZdPwFaa18fpBkX1QnLVPHAfy4WKmDFy0yosRElNC7NvCmX_NmLRtHX5dDXtORgNJbuePEw=w800-h500-k-no,"https://www.google.com/maps/place/Pusat+Jagaan+Wargatua+Parit+Bilal/@1.8868517,102.94834019999999,14z/data=!4m8!1m2!2m1!1sPusat+Jagaan+Wargatua+Parit+Bilal!3m4!1s0x31d050574fb8d157:0xc575abd5b63e76df!8m2!3d1.8868517!4d102.94834019999999",1.8868517,102.9483402,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Cozzi Confinement Center | Sri Jaya 娘家精致月子中心,Johor,Batu Pahat,"1, Jalan Rotan Utama",83000,"1, Jalan Rotan Utama, Taman Sri Jaya, 83000 Batu Pahat, Johor Darul Ta'zim",+60 12-756 6705,https://cozziconfinement.com.my/,Nursing home,Nursing home,5.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NiAKFVAbIHWINGFG5ySSWg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=318.30542&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Cozzi+Confinement+Center+%7C+Sri+Jaya+%E5%A8%98%E5%AE%B6%E7%B2%BE%E8%87%B4%E6%9C%88%E5%AD%90%E4%B8%AD%E5%BF%83/@1.8627162,102.95301909999999,14z/data=!4m8!1m2!2m1!1sCozzi+Confinement+Center+%7C+Sri+Jaya+%E5%A8%98%E5%AE%B6%E7%B2%BE%E8%87%B4%E6%9C%88%E5%AD%90%E4%B8%AD%E5%BF%83!3m4!1s0x31d051588c576bcf:0x38852809518cef02!8m2!3d1.8627162!4d102.95301909999999",1.8627162,102.9530191,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Cozzi Confinement Center | Tanah Merah 娘家精致月子中心,Johor,Batu Pahat,"12, Jalan Matahari",83000,"12, Jalan Matahari, Taman Tanah Merah, 83000 Batu Pahat, Johor Darul Ta'zim",+60 12-756 6705,https://cozziconfinement.com.my/,Nursing home,Nursing home,3.0,1.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkW8Y6exmCNfsmvhMvql2UBGKaAUJfiJjU3dcd3aJzRaXajRRClmGcbb1XNcMK-SbUMoBQCZQgZ2jz307Sclbh4B6HGiZSIvBJJyxBc_yESaprif3QtgW02L2-qk8mDDxj3cTyvQ=w800-h500-k-no,"https://www.google.com/maps/place/Cozzi+Confinement+Center+%7C+Tanah+Merah+%E5%A8%98%E5%AE%B6%E7%B2%BE%E8%87%B4%E6%9C%88%E5%AD%90%E4%B8%AD%E5%BF%83/@1.8503273,102.9462267,14z/data=!4m8!1m2!2m1!1sCozzi+Confinement+Center+%7C+Tanah+Merah+%E5%A8%98%E5%AE%B6%E7%B2%BE%E8%87%B4%E6%9C%88%E5%AD%90%E4%B8%AD%E5%BF%83!3m4!1s0x31d05745888c370b:0x6e53874129aaec27!8m2!3d1.8503273!4d102.9462267",1.8503273,102.9462267,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Pusat Jagaan Warga Emas Banang,Johor,Batu Pahat,"39, Jalan Tenggiri",83000,"39, Jalan Tenggiri, Taman Banang, 83000 Batu Pahat, Johor Darul Ta'zim",+60 7-431 2998,,,Nursing home,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-39UnkvgUpfTs9WHnM_Hdg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=297.4036&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Pusat+Jagaan+Warga+Emas+Banang/@1.8636484999999998,102.93596769999999,14z/data=!4m8!1m2!2m1!1sPusat+Jagaan+Warga+Emas+Banang!3m4!1s0x31d0512c992af3c3:0x44e7c8f7e63050e4!8m2!3d1.8636484999999998!4d102.93596769999999",1.8636485,102.9359677,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Pearl Care Centre Group Sdn Bhd Nursing Home Penang,Penang,Kepala Batas,"62, Jalan Setia Utara 9",13200,"62, Jalan Setia Utara 9, Bandar Setia Fontaines, 13200 Kepala Batas, Pulau Pinang",+60 16-555 9067,https://pearlcarecentre.com/,Nursing home,Nursing home,5.0,63.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUaH7KgDtq9Gf_dUOV_VIf7pGZDbXyp9ZWknee35S_-sOba15MAe7gQytcqVjKo5CiXmtjmCKJpnkCVafCt_TgiAIWyklgMOTl9psO1fAK9bbTwkybGwEFj6JE-CSdwzWVO7asmotLL90=w800-h500-k-no,"https://www.google.com/maps/place/Pearl+Care+Centre+Group+Sdn+Bhd+Nursing+Home+Penang/@5.5094907,100.4743381,14z/data=!4m8!1m2!2m1!1sPearl+Care+Centre+Group+Sdn+Bhd+Nursing+Home+Penang!3m4!1s0x304ad166537d48a5:0xd2286141d4076f81!8m2!3d5.5094907!4d100.4743381",5.5094907,100.4743381,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
